"","date","depth","treatment","plot","variable2","value"
"439",2018-09-22,"20-30","C",1,"moisture",0.403358895833333
"440",2018-09-23,"20-30","C",1,"moisture",0.396572379166667
"441",2018-09-24,"20-30","C",1,"moisture",0.391114804166667
"442",2018-09-25,"20-30","C",1,"moisture",0.422988104166667
"443",2018-09-26,"20-30","C",1,"moisture",0.419452508333333
"444",2018-09-27,"20-30","C",1,"moisture",0.410954625
"445",2018-09-28,"20-30","C",1,"moisture",0.428330116666667
"446",2018-09-29,"20-30","C",1,"moisture",0.439513404166667
"447",2018-09-30,"20-30","C",1,"moisture",0.4216366
"448",2018-10-01,"20-30","C",1,"moisture",0.413091416666667
"449",2018-10-02,"20-30","C",1,"moisture",0.4091685125
"450",2018-10-03,"20-30","C",1,"moisture",0.405688970833333
"451",2018-10-04,"20-30","C",1,"moisture",0.4135353375
"452",2018-10-05,"20-30","C",1,"moisture",0.425211620833333
"453",2018-10-06,"20-30","C",1,"moisture",0.427706395833333
"454",2018-10-07,"20-30","C",1,"moisture",0.429729645833333
"455",2018-10-08,"20-30","C",1,"moisture",0.4239614375
"456",2018-10-09,"20-30","C",1,"moisture",0.432020029166667
"457",2018-10-10,"20-30","C",1,"moisture",0.4287147875
"458",2018-10-11,"20-30","C",1,"moisture",0.416369895833333
"459",2018-10-12,"20-30","C",1,"moisture",0.424123495833333
"460",2018-10-13,"20-30","C",1,"moisture",0.437897975
"461",2018-10-14,"20-30","C",1,"moisture",0.42590235
"462",2018-10-15,"20-30","C",1,"moisture",0.442393604166667
"463",2018-10-16,"20-30","C",1,"moisture",0.429055991666667
"464",2018-10-17,"20-30","C",1,"moisture",0.430430991666667
"465",2018-10-18,"20-30","C",1,"moisture",0.420951241666667
"466",2018-10-19,"20-30","C",1,"moisture",0.427093520833333
"467",2018-10-20,"20-30","C",1,"moisture",0.416488154166667
"468",2018-10-21,"20-30","C",1,"moisture",0.4166048625
"469",2018-10-22,"20-30","C",1,"moisture",0.426514904166667
"470",2018-10-23,"20-30","C",1,"moisture",0.4357113875
"471",2018-10-24,"20-30","C",1,"moisture",0.425693275
"472",2018-10-25,"20-30","C",1,"moisture",0.419168483333333
"473",2018-10-26,"20-30","C",1,"moisture",0.416478466666667
"474",2018-10-27,"20-30","C",1,"moisture",0.410819325
"475",2018-10-28,"20-30","C",1,"moisture",0.404751975
"476",2018-10-29,"20-30","C",1,"moisture",0.399726025
"477",2018-10-30,"20-30","C",1,"moisture",0.39429945
"478",2018-10-31,"20-30","C",1,"moisture",0.387983066666667
"479",2018-11-01,"20-30","C",1,"moisture",0.381311
"480",2018-11-02,"20-30","C",1,"moisture",0.383030533333333
"481",2018-11-03,"20-30","C",1,"moisture",0.393027258333333
"482",2018-11-04,"20-30","C",1,"moisture",0.446008320833333
"483",2018-11-05,"20-30","C",1,"moisture",0.441495033333333
"484",2018-11-06,"20-30","C",1,"moisture",0.434157025
"485",2018-11-07,"20-30","C",1,"moisture",0.429170145833333
"486",2018-11-08,"20-30","C",1,"moisture",0.4300863
"487",2018-11-09,"20-30","C",1,"moisture",0.421156141666667
"488",2018-11-10,"20-30","C",1,"moisture",0.425895275
"489",2018-11-11,"20-30","C",1,"moisture",0.4378796375
"490",2018-11-12,"20-30","C",1,"moisture",0.436300604166667
"491",2018-11-13,"20-30","C",1,"moisture",0.434730883333333
"492",2018-11-14,"20-30","C",1,"moisture",0.440785133333333
"493",2018-11-15,"20-30","C",1,"moisture",0.435331695833333
"494",2018-11-16,"20-30","C",1,"moisture",0.435616433333333
"495",2018-11-17,"20-30","C",1,"moisture",0.4332085875
"496",2018-11-18,"20-30","C",1,"moisture",0.421773083333333
"497",2018-11-19,"20-30","C",1,"moisture",0.4168948875
"498",2018-11-20,"20-30","C",1,"moisture",0.412827195833333
"499",2018-11-21,"20-30","C",1,"moisture",0.4119204625
"500",2018-11-22,"20-30","C",1,"moisture",0.4099915375
"501",2018-11-23,"20-30","C",1,"moisture",0.405574170833333
"502",2018-11-24,"20-30","C",1,"moisture",0.4002612375
"503",2018-11-25,"20-30","C",1,"moisture",0.394883620833333
"504",2018-11-26,"20-30","C",1,"moisture",0.389685104166667
"505",2018-11-27,"20-30","C",1,"moisture",0.384378329166667
"506",2018-11-28,"20-30","C",1,"moisture",0.377892675
"507",2018-11-29,"20-30","C",1,"moisture",0.369064054166667
"508",2018-11-30,"20-30","C",1,"moisture",0.3621696125
"509",2018-12-01,"20-30","C",1,"moisture",0.357575104166667
"510",2018-12-02,"20-30","C",1,"moisture",0.351929204166667
"511",2018-12-03,"20-30","C",1,"moisture",0.349260616666667
"512",2018-12-04,"20-30","C",1,"moisture",0.354853829166667
"513",2018-12-05,"20-30","C",1,"moisture",0.358877416666667
"514",2018-12-06,"20-30","C",1,"moisture",0.363191683333333
"515",2018-12-07,"20-30","C",1,"moisture",0.366996816666667
"516",2018-12-08,"20-30","C",1,"moisture",0.406917991666667
"517",2018-12-09,"20-30","C",1,"moisture",0.414553370833333
"518",2018-12-10,"20-30","C",1,"moisture",0.410701945833333
"519",2018-12-11,"20-30","C",1,"moisture",0.408165625
"520",2018-12-12,"20-30","C",1,"moisture",0.402599570833333
"521",2018-12-13,"20-30","C",1,"moisture",0.395623875
"522",2018-12-14,"20-30","C",1,"moisture",0.3963935
"523",2018-12-15,"20-30","C",1,"moisture",0.40007825
"524",2018-12-16,"20-30","C",1,"moisture",0.405307341666667
"525",2018-12-17,"20-30","C",1,"moisture",0.4190914
"526",2018-12-18,"20-30","C",1,"moisture",0.410345645833333
"527",2018-12-19,"20-30","C",1,"moisture",0.4104739375
"528",2018-12-20,"20-30","C",1,"moisture",0.42919535
"529",2018-12-21,"20-30","C",1,"moisture",0.419177466666667
"530",2018-12-22,"20-30","C",1,"moisture",0.423942341666667
"531",2018-12-23,"20-30","C",1,"moisture",0.427422025
"532",2018-12-24,"20-30","C",1,"moisture",0.433081025
"533",2018-12-25,"20-30","C",1,"moisture",0.4289406375
"534",2018-12-26,"20-30","C",1,"moisture",0.423724245833333
"535",2018-12-27,"20-30","C",1,"moisture",0.426129866666667
"536",2018-12-28,"20-30","C",1,"moisture",0.442009333333333
"537",2018-12-29,"20-30","C",1,"moisture",0.435000558333333
"538",2018-12-30,"20-30","C",1,"moisture",0.428062116666667
"539",2018-12-31,"20-30","C",1,"moisture",0.420931754166667
"540",2019-01-01,"20-30","C",1,"moisture",0.4158937375
"541",2019-01-02,"20-30","C",1,"moisture",0.411237491666667
"542",2019-01-03,"20-30","C",1,"moisture",0.406227595833333
"543",2019-01-04,"20-30","C",1,"moisture",0.401755366666667
"544",2019-01-05,"20-30","C",1,"moisture",0.396884708333333
"545",2019-01-06,"20-30","C",1,"moisture",0.392686904166667
"546",2019-01-07,"20-30","C",1,"moisture",0.390469854166667
"547",2019-01-08,"20-30","C",1,"moisture",0.387063654166667
"548",2019-01-09,"20-30","C",1,"moisture",0.383878608333333
"549",2019-01-10,"20-30","C",1,"moisture",0.382093933333333
"550",2019-01-11,"20-30","C",1,"moisture",0.378917625
"551",2019-01-12,"20-30","C",1,"moisture",0.374946054166667
"552",2019-01-13,"20-30","C",1,"moisture",0.372191504166667
"553",2019-01-14,"20-30","C",1,"moisture",0.369837570833333
"554",2019-01-15,"20-30","C",1,"moisture",0.365812141666667
"555",2019-01-16,"20-30","C",1,"moisture",0.3618198375
"556",2019-01-17,"20-30","C",1,"moisture",0.4322291
"557",2019-01-18,"20-30","C",1,"moisture",0.42655235
"558",2019-01-19,"20-30","C",1,"moisture",0.4189751625
"559",2019-01-20,"20-30","C",1,"moisture",0.413478579166667
"560",2019-01-21,"20-30","C",1,"moisture",0.413569533333333
"561",2019-01-22,"20-30","C",1,"moisture",0.433034125
"562",2019-01-23,"20-30","C",1,"moisture",0.42559455
"563",2019-01-24,"20-30","C",1,"moisture",0.432526066666667
"564",2019-01-25,"20-30","C",1,"moisture",0.436743620833333
"565",2019-01-26,"20-30","C",1,"moisture",0.427093316666667
"566",2019-01-27,"20-30","C",1,"moisture",0.421017420833333
"567",2019-01-28,"20-30","C",1,"moisture",0.415471741666667
"568",2019-01-29,"20-30","C",1,"moisture",0.409809204166667
"569",2019-01-30,"20-30","C",1,"moisture",0.403941358333333
"570",2019-01-31,"20-30","C",1,"moisture",0.402197654166667
"571",2019-02-01,"20-30","C",1,"moisture",0.405263983333333
"572",2019-02-02,"20-30","C",1,"moisture",0.403824783333333
"573",2019-02-03,"20-30","C",1,"moisture",0.399949233333333
"574",2019-02-04,"20-30","C",1,"moisture",0.424643866666667
"575",2019-02-05,"20-30","C",1,"moisture",0.417380245833333
"576",2019-02-06,"20-30","C",1,"moisture",0.4117641125
"577",2019-02-07,"20-30","C",1,"moisture",0.406206875
"578",2019-02-08,"20-30","C",1,"moisture",0.399436570833333
"579",2019-02-09,"20-30","C",1,"moisture",0.401671095833333
"580",2019-02-10,"20-30","C",1,"moisture",0.423212916666667
"581",2019-02-11,"20-30","C",1,"moisture",0.41992945
"582",2019-02-12,"20-30","C",1,"moisture",0.416059195833333
"583",2019-02-13,"20-30","C",1,"moisture",0.408714179166667
"584",2019-02-14,"20-30","C",1,"moisture",0.402577508333333
"585",2019-02-15,"20-30","C",1,"moisture",0.3988230875
"586",2019-02-16,"20-30","C",1,"moisture",0.394175354166667
"587",2019-02-17,"20-30","C",1,"moisture",0.387723091666667
"588",2019-02-18,"20-30","C",1,"moisture",0.381047633333333
"589",2019-02-19,"20-30","C",1,"moisture",0.374856516666667
"590",2019-02-20,"20-30","C",1,"moisture",0.370811841666667
"591",2019-02-21,"20-30","C",1,"moisture",0.369487954166667
"592",2019-02-22,"20-30","C",1,"moisture",0.366952583333333
"593",2019-02-23,"20-30","C",1,"moisture",0.363018866666667
"594",2019-02-24,"20-30","C",1,"moisture",0.356491008333333
"595",2019-02-25,"20-30","C",1,"moisture",0.3503006
"596",2019-02-26,"20-30","C",1,"moisture",0.3450910875
"597",2019-02-27,"20-30","C",1,"moisture",0.373712458333333
"598",2019-02-28,"20-30","C",1,"moisture",0.3780181375
"599",2019-03-01,"20-30","C",1,"moisture",0.368662145833333
"600",2019-03-02,"20-30","C",1,"moisture",0.358589833333333
"601",2019-03-03,"20-30","C",1,"moisture",0.348148404166667
"602",2019-03-04,"20-30","C",1,"moisture",0.362384229166667
"603",2019-03-05,"20-30","C",1,"moisture",0.372699891666667
"604",2019-03-06,"20-30","C",1,"moisture",0.3631634625
"605",2019-03-07,"20-30","C",1,"moisture",0.356268033333333
"606",2019-03-08,"20-30","C",1,"moisture",0.350315129166667
"607",2019-03-09,"20-30","C",1,"moisture",0.3492628
"608",2019-03-10,"20-30","C",1,"moisture",0.351564504166667
"609",2019-03-11,"20-30","C",1,"moisture",0.356773320833333
"610",2019-03-12,"20-30","C",1,"moisture",0.359871641666667
"611",2019-03-13,"20-30","C",1,"moisture",0.3565890375
"612",2019-03-14,"20-30","C",1,"moisture",0.352157954166667
"613",2019-03-15,"20-30","C",1,"moisture",0.346098258333333
"614",2019-03-16,"20-30","C",1,"moisture",0.341020004166667
"615",2019-03-17,"20-30","C",1,"moisture",0.3346718625
"616",2019-03-18,"20-30","C",1,"moisture",0.329552170833333
"617",2019-03-19,"20-30","C",1,"moisture",0.3234884875
"618",2019-03-20,"20-30","C",1,"moisture",0.320117791666667
"619",2019-03-21,"20-30","C",1,"moisture",0.319436083333333
"620",2019-03-22,"20-30","C",1,"moisture",0.335936433333333
"621",2019-03-23,"20-30","C",1,"moisture",0.3870298
"622",2019-03-24,"20-30","C",1,"moisture",0.403953558333333
"623",2019-03-25,"20-30","C",1,"moisture",0.411508245833333
"624",2019-03-26,"20-30","C",1,"moisture",0.3977388125
"625",2019-03-27,"20-30","C",1,"moisture",0.381651425
"626",2019-03-28,"20-30","C",1,"moisture",0.367109770833333
"627",2019-03-29,"20-30","C",1,"moisture",0.352057404166667
"628",2019-03-30,"20-30","C",1,"moisture",0.339319070833333
"629",2019-03-31,"20-30","C",1,"moisture",0.329171808333333
"630",2019-04-01,"20-30","C",1,"moisture",0.323643170833333
"631",2019-04-02,"20-30","C",1,"moisture",0.322117545833333
"632",2019-04-03,"20-30","C",1,"moisture",0.322419879166667
"633",2019-04-04,"20-30","C",1,"moisture",0.320756895833333
"634",2019-04-05,"20-30","C",1,"moisture",0.318590883333333
"635",2019-04-06,"20-30","C",1,"moisture",0.315465554166667
"636",2019-04-07,"20-30","C",1,"moisture",0.311736816666667
"637",2019-04-08,"20-30","C",1,"moisture",0.3063024125
"638",2019-04-09,"20-30","C",1,"moisture",0.30201025
"639",2019-04-10,"20-30","C",1,"moisture",0.3008666375
"640",2019-04-11,"20-30","C",1,"moisture",0.3177618625
"641",2019-04-12,"20-30","C",1,"moisture",0.3389429125
"642",2019-04-13,"20-30","C",1,"moisture",0.327483833333333
"643",2019-04-14,"20-30","C",1,"moisture",0.315491175
"644",2019-04-15,"20-30","C",1,"moisture",0.309551725
"645",2019-04-16,"20-30","C",1,"moisture",0.305093883333333
"646",2019-04-17,"20-30","C",1,"moisture",0.303870091666667
"647",2019-04-18,"20-30","C",1,"moisture",0.3025128875
"648",2019-04-19,"20-30","C",1,"moisture",0.298350683333333
"649",2019-04-20,"20-30","C",1,"moisture",0.292938583333333
"650",2019-04-21,"20-30","C",1,"moisture",0.288511479166667
"651",2019-04-22,"20-30","C",1,"moisture",0.290664854166667
"652",2019-04-23,"20-30","C",1,"moisture",0.306613586666667
"653",2017-02-14,"30-40","C",1,"moisture",0.337705034722222
"654",2017-02-27,"30-40","C",1,"moisture",0.296497695833333
"655",2017-03-13,"30-40","C",1,"moisture",0.345725805357143
"656",2017-03-24,"30-40","C",1,"moisture",0.357564077314815
"657",2017-04-13,"30-40","C",1,"moisture",0.360920014583333
"658",2017-05-06,"30-40","C",1,"moisture",0.376381900490196
"659",2017-05-23,"30-40","C",1,"moisture",0.319031450833333
"660",2017-06-09,"30-40","C",1,"moisture",0.367685994166667
"661",2017-06-26,"30-40","C",1,"moisture",0.368116372321429
"662",2017-07-11,"30-40","C",1,"moisture",0.377829812777778
"663",2017-07-24,"30-40","C",1,"moisture",0.350636957051282
"664",2017-08-06,"30-40","C",1,"moisture",0.375134186858974
"665",2017-08-22,"30-40","C",1,"moisture",0.375249478703704
"666",2017-09-21,"30-40","C",1,"moisture",0.380038025595238
"667",2017-10-20,"30-40","C",1,"moisture",0.373637333888889
"668",2017-11-05,"30-40","C",1,"moisture",0.381623874666667
"669",2017-11-22,"30-40","C",1,"moisture",0.370954769630178
"670",2017-12-05,"30-40","C",1,"moisture",0.369233757371795
"671",2017-12-20,"30-40","C",1,"moisture",0.352892095555556
"672",2018-01-03,"30-40","C",1,"moisture",0.370556140178571
"673",2018-01-18,"30-40","C",1,"moisture",0.378929066725787
"674",2018-01-31,"30-40","C",1,"moisture",0.369750476923077
"675",2018-02-15,"30-40","C",1,"moisture",0.363621726111111
"676",2018-02-27,"30-40","C",1,"moisture",0.37610050875
"677",2018-03-16,"30-40","C",1,"moisture",0.328605266445707
"678",2018-04-04,"30-40","C",1,"moisture",0.321965689945652
"679",2018-04-18,"30-40","C",1,"moisture",0.332268090178571
"680",2018-05-02,"30-40","C",1,"moisture",0.372084044047619
"681",2018-05-16,"30-40","C",1,"moisture",0.332257677777778
"682",2018-05-30,"30-40","C",1,"moisture",0.310590920833333
"683",2018-06-14,"30-40","C",1,"moisture",0.294355271388889
"684",2018-06-27,"30-40","C",1,"moisture",0.347455025
"685",2018-07-04,"30-40","C",1,"moisture",0.2896549375
"686",2018-07-05,"30-40","C",1,"moisture",0.278707129166667
"687",2018-07-06,"30-40","C",1,"moisture",0.270193675
"688",2018-07-07,"30-40","C",1,"moisture",0.263803745833333
"689",2018-07-08,"30-40","C",1,"moisture",0.260579854166667
"690",2018-07-09,"30-40","C",1,"moisture",0.332873525
"691",2018-07-10,"30-40","C",1,"moisture",0.387564879166667
"692",2018-07-11,"30-40","C",1,"moisture",0.356346034782609
"693",2018-07-12,"30-40","C",1,"moisture",0.344967775
"694",2018-07-13,"30-40","C",1,"moisture",0.335627566666667
"695",2018-07-14,"30-40","C",1,"moisture",0.326755641666667
"696",2018-07-15,"30-40","C",1,"moisture",0.326584429166667
"697",2018-07-16,"30-40","C",1,"moisture",0.368490283333333
"698",2018-07-17,"30-40","C",1,"moisture",0.361893345833333
"699",2018-07-18,"30-40","C",1,"moisture",0.352724316666667
"700",2018-07-19,"30-40","C",1,"moisture",0.3608330625
"701",2018-07-20,"30-40","C",1,"moisture",0.3579547125
"702",2018-07-21,"30-40","C",1,"moisture",0.348413720833333
"703",2018-07-22,"30-40","C",1,"moisture",0.3386853125
"704",2018-07-23,"30-40","C",1,"moisture",0.330545295833333
"705",2018-07-24,"30-40","C",1,"moisture",0.32553685
"706",2018-07-25,"30-40","C",1,"moisture",0.3259038875
"707",2018-07-26,"30-40","C",1,"moisture",0.3389086125
"708",2018-07-27,"30-40","C",1,"moisture",0.350938
"709",2018-07-28,"30-40","C",1,"moisture",0.339045066666667
"710",2018-07-29,"30-40","C",1,"moisture",0.3290537875
"711",2018-07-30,"30-40","C",1,"moisture",0.321250179166667
"712",2018-07-31,"30-40","C",1,"moisture",0.314989879166667
"713",2018-08-01,"30-40","C",1,"moisture",0.307652570833333
"714",2018-08-02,"30-40","C",1,"moisture",0.323065108333333
"715",2018-08-03,"30-40","C",1,"moisture",0.317954804166667
"716",2018-08-04,"30-40","C",1,"moisture",0.312877354166667
"717",2018-08-05,"30-40","C",1,"moisture",0.309081733333333
"718",2018-08-06,"30-40","C",1,"moisture",0.305166641666667
"719",2018-08-07,"30-40","C",1,"moisture",0.299502729166667
"720",2018-08-08,"30-40","C",1,"moisture",0.292390891666667
"721",2018-08-09,"30-40","C",1,"moisture",0.28446615
"722",2018-08-10,"30-40","C",1,"moisture",0.2760797875
"723",2018-08-11,"30-40","C",1,"moisture",0.268804666666667
"724",2018-08-12,"30-40","C",1,"moisture",0.265878970833333
"725",2018-08-13,"30-40","C",1,"moisture",0.266380941666667
"726",2018-08-14,"30-40","C",1,"moisture",0.266697408333333
"727",2018-08-15,"30-40","C",1,"moisture",0.266388145833333
"728",2018-08-16,"30-40","C",1,"moisture",0.2675193875
"729",2018-08-17,"30-40","C",1,"moisture",0.322062645833333
"730",2018-08-18,"30-40","C",1,"moisture",0.336073325
"731",2018-08-19,"30-40","C",1,"moisture",0.325738941666667
"732",2018-08-20,"30-40","C",1,"moisture",0.315952425
"733",2018-08-21,"30-40","C",1,"moisture",0.308553095833333
"734",2018-08-22,"30-40","C",1,"moisture",0.309094466666667
"735",2018-08-23,"30-40","C",1,"moisture",0.3566514125
"736",2018-08-24,"30-40","C",1,"moisture",0.373878295833333
"737",2018-08-25,"30-40","C",1,"moisture",0.357857241666667
"738",2018-08-26,"30-40","C",1,"moisture",0.347268745833333
"739",2018-08-27,"30-40","C",1,"moisture",0.339640429166667
"740",2018-08-28,"30-40","C",1,"moisture",0.358060258333333
"741",2018-08-29,"30-40","C",1,"moisture",0.386721733333333
"742",2018-08-30,"30-40","C",1,"moisture",0.380771575
"743",2018-08-31,"30-40","C",1,"moisture",0.365744425
"744",2018-09-01,"30-40","C",1,"moisture",0.355758108333333
"745",2018-09-02,"30-40","C",1,"moisture",0.347524554166667
"746",2018-09-03,"30-40","C",1,"moisture",0.363096325
"747",2018-09-04,"30-40","C",1,"moisture",0.368015629166667
"748",2018-09-05,"30-40","C",1,"moisture",0.3592615125
"749",2018-09-06,"30-40","C",1,"moisture",0.350141266666667
"750",2018-09-07,"30-40","C",1,"moisture",0.341693116666667
"751",2018-09-08,"30-40","C",1,"moisture",0.334941658333333
"752",2018-09-09,"30-40","C",1,"moisture",0.3286306
"753",2018-09-10,"30-40","C",1,"moisture",0.3215303375
"754",2018-09-11,"30-40","C",1,"moisture",0.314368479166667
"755",2018-09-12,"30-40","C",1,"moisture",0.3069728
"756",2018-09-13,"30-40","C",1,"moisture",0.300436483333333
"757",2018-09-14,"30-40","C",1,"moisture",0.3185558125
"758",2018-09-15,"30-40","C",1,"moisture",0.378912729166667
"759",2018-09-16,"30-40","C",1,"moisture",0.361213529166667
